price,num_bath,num_bed,num_parking,property_size,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,days_since_sale
1910000,2,4,1,817,4526,45344,2.333,-33.75872,151.09416,98,0.1,197.9,15.94,1250
1800000,2,3,1,175,6347,60060,2.728,-33.8112,151.2183,87,0.1,197.9,6.03,1250
1350000,2,3,2,476,205,46072,6.46,-33.30304,151.53201,16,0.1,197.9,69.15,1250
1260000,3,4,2,690,7934,34632,8.242,-33.39553,151.33681,10,0.1,197.9,53.4,1250
1250000,1,2,2,790,941,34320,1.624,-33.32251,151.44816,5,0.1,197.9,64.12,1250
1200000,2,2,1,105,7006,72020,1.553,-33.82277,151.21527,66,0.1,197.9,4.73,1250
1100000,2,4,2,555,2028,31668,1.116,-33.32678,151.44557,3,0.1,197.9,63.59,1250
1074000,1,2,1,175,7233,34632,1.964,-33.913,151.1171,6,0.1,197.9,10.09,1250
1050000,2,4,2,638,7934,34632,8.242,-33.39553,151.33681,10,0.1,197.9,53.4,1250
1045000,2,4,1,575,4238,31252,2.079,-33.43514,151.35463,15,0.1,197.9,49.55,1250
770000,1,4,2,803,12566,30628,11.391,-34.06338,150.80766,65,0.1,197.9,43.19,1250
570000,1,3,1,561,27084,24232,6.356,-33.92148,150.91654,15,0.1,197.9,27.85,1250
4620000,1,4,2,843,4583,55276,0.445,-33.88032,151.18079,16,0.1,197.9,3.18,1237
3025000,4,4,3,630,4767,45500,1.22,-33.73128,151.28955,96,0.1,197.9,16.58,1237
2600000,3,4,2,1032,7668,44564,3.789,-33.75743,151.15575,117,0.1,197.9,12.96,1237
1962000,2,3,1,158,7616,58916,2.159,-33.87113,151.16107,37,0.1,197.9,4.57,1237
1910000,2,3,2,696,8329,39884,4.687,-33.76172,151.21039,130,0.1,197.9,11.47,1237
1600000,2,4,3,607,7233,34632,1.964,-33.913,151.1171,6,0.1,197.9,10.09,1237
1585000,1,3,2,436,25813,34424,6.572,-33.87913,151.08118,43,0.1,197.9,12.01,1237
1563000,1,2,0,215,3556,41600,1.854,-33.92488,151.16476,12,0.1,197.9,7.83,1237
1510000,4,5,2,451,1475,33540,1.693,-33.77096,150.73268,50,0.1,197.9,45.4,1237
1100000,1,4,1,774,21783,20644,5.042,-33.89828,150.93609,14,0.1,197.9,25.6,1237
1055000,1,3,1,696,27084,24232,6.356,-33.92148,150.91654,15,0.1,197.9,27.85,1237
1005000,2,4,2,756,7193,40352,2.481,-34.05177,150.74372,98,0.1,197.9,47.8,1237
2750000,2,4,2,423,4767,45500,1.22,-33.73128,151.28955,96,0.1,197.9,16.58,1236
2245000,3,3,3,197,4188,58188,0.524,-33.84282,151.11092,16,0.1,197.9,9.49,1236
2075000,3,4,2,519,12146,30316,6.938,-33.38486,151.47128,31,0.1,197.9,58.53,1236
1700000,2,3,1,352,25813,34424,6.572,-33.87913,151.08118,43,0.1,197.9,12.01,1236
1650000,2,4,2,996,23004,45916,9.74,-33.79317,150.68049,54,0.1,197.9,49.65,1236
1500000,2,3,1,135,8617,28080,0.464,-33.88626,151.19999,25,0.1,197.9,2.52,1236
1167000,1,3,1,863,2201,45708,1.881,-34.02316,151.04252,84,0.1,197.9,23.38,1236
1050000,2,4,3,696,2400,32604,3.974,-33.5035,151.36918,5,0.1,197.9,42.74,1236
792000,2,3,1,531,23004,45916,9.74,-33.79317,150.68049,54,0.1,197.9,49.65,1236
759000,2,4,1,514,23004,45916,9.74,-33.79317,150.68049,54,0.1,197.9,49.65,1236
585000,2,2,1,113,32113,23556,6.393,-33.91991,151.03125,21,0.1,197.9,17.61,1236
5550000,2,4,1,506,1622,73528,0.3,-33.89903,151.27112,26,0.1,197.9,6.8,1235
5400000,2,4,2,405,3303,78780,0.586,-33.85093,151.18309,24,0.1,197.9,2.94,1235
5250000,2,4,2,402,5613,62660,1.662,-33.83,151.18555,44,0.1,197.9,4.5,1235
4690000,4,5,2,658,3169,39572,1.06,-34.01864,151.11234,1,0.1,197.9,19.27,1235
4200000,2,3,2,316,4346,54496,0.601,-33.90204,151.25603,91,0.1,197.9,5.91,1235
3660000,4,6,4,810,9804,36452,3.933,-33.96403,151.23342,14,0.1,197.9,11.18,1235
3620000,2,2,3,1025,7139,55224,3.108,-33.79114,151.2431,86,0.1,197.9,8.76,1235
3260000,2,4,4,657,5420,36088,3.574,-33.96419,151.25386,8,0.1,197.9,11.71,1235
3251000,2,3,2,366,1376,44876,0.374,-33.86584,151.14375,10,0.1,197.9,6.12,1235
3100000,3,5,2,544,5001,47684,1.02,-33.85841,151.14202,20,0.1,197.9,6.33,1235
2530000,3,5,4,1054,22168,38792,8.386,-33.69724,151.10055,187,0.1,197.9,21.2,1235
2410000,3,4,4,575,4477,48360,2.457,-33.98343,151.24666,34,0.1,197.9,13.55,1235
2370000,1,3,3,579,3233,36452,1.057,-33.97034,151.23962,28,0.1,197.9,11.99,1235
2350000,2,4,2,551,7139,55224,3.108,-33.79114,151.2431,86,0.1,197.9,8.76,1235
2280000,2,4,3,1150,3751,40040,1.508,-33.79872,151.08981,58,0.1,197.9,13.34,1235
2251000,4,6,2,682,12419,34216,4.751,-33.95493,150.99524,18,0.1,197.9,22.21,1235
2025000,4,5,3,946,5568,44096,3.922,-34.01671,151.03226,100,0.1,197.9,23.5,1235
2000000,2,3,1,570,12786,34684,2.516,-33.96482,151.08475,62,0.1,197.9,16.01,1235
1955000,1,3,1,316,3164,48204,0.642,-33.8953,151.14668,25,0.1,197.9,6.74,1235
1809000,2,4,2,1013,22168,38792,8.386,-33.69724,151.10055,187,0.1,197.9,21.2,1235
1750000,1,3,2,740,7457,41288,2.605,-33.75228,151.25889,119,0.1,197.9,13.32,1235
1720000,1,3,2,556,3459,41132,1.6,-34.01795,151.0826,37,0.1,197.9,20.63,1235
1537500,2,3,2,293,5802,51792,0.927,-33.83889,151.05551,19,0.1,197.9,14.58,1235
1340000,3,4,4,806,11575,22620,3.217,-33.87024,150.92391,26,0.1,197.9,26.47,1235
1300000,2,4,1,392,5147,30784,1.042,-33.97767,151.10598,37,0.1,197.9,15.75,1235
1260000,2,3,1,800,7222,21268,1.828,-33.89292,150.91194,38,0.1,197.9,27.74,1235
1222000,3,5,2,375,1008,32500,23.354,-33.69979,150.81845,36,0.1,197.9,40.63,1235
1205000,1,3,1,423,25798,39260,5.26,-33.81479,151.00875,33,0.1,197.9,19.44,1235
1200000,2,4,2,700,5590,35152,2.316,-33.80002,150.94399,58,0.1,197.9,25.65,1235
1185000,2,4,2,550,3952,36244,5.371,-33.94109,150.98349,15,0.1,197.9,22.57,1235
1090000,3,3,5,803,9311,22724,2.504,-33.93623,150.89729,34,0.1,197.9,29.97,1235
1003000,3,4,2,515,15313,36244,9.215,-33.94155,150.87334,28,0.1,197.9,32.26,1235
542000,1,2,2,127,32113,23556,6.393,-33.91991,151.03125,21,0.1,197.9,17.61,1235
1280000,1,2,1,626,1326,28860,0.494,-33.51258,151.34636,3,0.1,197.9,41.1,1234
3550000,4,4,2,1012,2978,38428,3.19,-33.75738,151.18183,78,0.1,197.9,12.23,1233
1900000,3,4,2,853,22168,38792,8.386,-33.69724,151.10055,187,0.1,197.9,21.2,1233
1040000,2,4,2,406,1008,32500,23.354,-33.69979,150.81845,36,0.1,197.9,40.63,1233
492000,1,2,1,117,32113,23556,6.393,-33.91991,151.03125,21,0.1,197.9,17.61,1233
485000,1,2,1,118,32113,23556,6.393,-33.91991,151.03125,21,0.1,197.9,17.61,1233
5500000,3,4,1,228,10045,57356,0.865,-33.89314,151.26703,61,0.1,197.9,6.13,1232
3360000,2,4,4,809,3090,45552,1.069,-33.77616,151.275,33,0.1,197.9,11.56,1232
2270000,2,4,2,474,8116,52884,1.287,-33.89452,151.1556,41,0.1,197.9,5.99,1232
2015000,3,5,4,682,5606,40768,2.679,-33.98105,151.04426,47,0.1,197.9,20.0,1232
1880000,2,4,2,773,7837,43784,3.8,-33.74234,150.95464,101,0.1,197.9,27.28,1232
1635000,2,3,2,149,9301,46852,3.812,-33.65717,151.31571,12,0.1,197.9,25.06,1232
1380000,2,4,2,781,4774,28340,5.147,-33.43758,151.38853,19,0.1,197.9,50.24,1232
1165000,1,3,2,716,4926,24908,1.987,-33.88245,151.02748,39,0.1,197.9,16.99,1232
1145000,2,4,2,700,8421,37388,8.25,-33.74635,150.66375,22,0.1,197.9,52.26,1232
1130000,2,6,2,797,2545,36764,4.925,-33.49914,151.39045,27,0.1,197.9,43.91,1232
1100000,1,3,3,797,15039,33124,12.454,-34.0051,150.8581,41,0.1,197.9,36.04,1232
1070000,3,5,2,409,12566,30628,11.391,-34.06338,150.80766,65,0.1,197.9,43.19,1232
405000,2,2,1,118,13295,32240,12.202,-33.74515,150.68955,26,0.1,197.9,49.99,1232
2350000,2,4,2,351,598,46800,0.259,-34.06337,151.12578,26,0.1,197.9,23.32,1231
2200000,1,3,1,715,5426,29536,1.511,-33.79475,151.04194,70,0.1,197.9,17.4,1231
1640000,2,3,0,2352,473,38584,1.657,-33.52117,151.36366,6,0.1,197.9,40.73,1231
1620000,1,3,1,259,7311,51636,1.203,-33.89348,151.1372,29,0.1,197.9,7.42,1231
1250000,3,5,3,700,15313,36244,9.215,-33.94155,150.87334,28,0.1,197.9,32.26,1231
1240000,2,4,2,724,2855,44252,2.599,-34.03389,151.02834,91,0.1,197.9,25.14,1231
1150000,2,4,2,412,4983,42744,13.875,-33.70583,150.8735,29,0.1,197.9,35.82,1231
1100000,2,4,3,556,9301,33228,4.782,-33.76129,150.72784,42,0.1,197.9,46.09,1231
1018000,2,3,2,165,2323,33540,0.627,-33.93774,151.13064,24,0.1,197.9,10.89,1231
1001000,1,3,1,670,9301,33228,4.782,-33.76129,150.72784,42,0.1,197.9,46.09,1231
855000,2,4,1,650,12195,32760,9.696,-33.75951,150.77085,29,0.1,197.9,42.31,1231
831000,2,4,1,300,1008,32500,23.354,-33.69979,150.81845,36,0.1,197.9,40.63,1231
625000,2,4,2,162,12195,32760,9.696,-33.75951,150.77085,29,0.1,197.9,42.31,1231
3800000,2,4,2,904,2554,50856,2.343,-33.78592,151.21481,78,0.1,197.9,8.8,1230
2275000,3,4,1,654,3751,40040,1.508,-33.79872,151.08981,58,0.1,197.9,13.34,1230
1575000,2,5,2,700,32113,23556,6.393,-33.91991,151.03125,21,0.1,197.9,17.61,1230
1035000,2,4,2,493,1602,36868,2.129,-33.45183,151.31618,4,0.1,197.9,46.89,1230
799000,2,4,1,301,23004,45916,9.74,-33.79317,150.68049,54,0.1,197.9,49.65,1230
655000,2,3,2,482,13295,32240,12.202,-33.74515,150.68955,26,0.1,197.9,49.99,1230
470000,1,2,1,168,32113,23556,6.393,-33.91991,151.03125,21,0.1,197.9,17.61,1230
3100000,4,4,2,841,2978,38428,3.19,-33.75738,151.18183,78,0.1,197.9,12.23,1229
1950000,1,3,2,461,6912,25740,2.003,-33.93108,151.21145,18,0.1,197.9,7.32,1229
1850000,2,4,2,304,2250,39052,0.698,-33.79683,151.09667,86,0.1,197.9,12.93,1229
1540000,3,5,2,575,2200,45084,1.497,-33.45608,151.43598,18,0.1,197.9,49.98,1229
1400000,3,5,2,895,2545,36764,4.925,-33.49914,151.39045,27,0.1,197.9,43.91,1229
1350000,2,2,2,176,3161,47320,2.195,-33.76268,151.26932,34,0.1,197.9,12.63,1229
1350000,2,4,2,761,2545,36764,4.925,-33.49914,151.39045,27,0.1,197.9,43.91,1229
1215900,2,5,2,375,23004,45916,9.74,-33.79317,150.68049,54,0.1,197.9,49.65,1229
1150000,3,5,2,569,9772,25376,3.096,-33.87884,150.87759,56,0.1,197.9,30.78,1229
1100000,2,4,2,450,6440,40768,1.693,-33.75523,150.88065,38,0.1,197.9,32.83,1229
1087000,3,4,2,628,14704,33176,6.808,-33.77213,150.845,43,0.1,197.9,35.32,1229
1055500,2,4,2,695,3034,41704,3.009,-33.72773,150.63789,238,0.1,197.9,55.12,1229
1050000,1,4,2,1157,7517,20696,1.474,-33.86713,150.94148,34,0.1,197.9,24.84,1229
1000000,3,6,1,583,10974,22152,2.605,-33.88198,150.9227,28,0.1,197.9,26.64,1229
885000,2,4,2,400,23004,45916,9.74,-33.79317,150.68049,54,0.1,197.9,49.65,1229
880000,2,5,4,696,12195,32760,9.696,-33.75951,150.77085,29,0.1,197.9,42.31,1229
730000,1,3,2,360,23004,45916,9.74,-33.79317,150.68049,54,0.1,197.9,49.65,1229
508888,1,2,2,129,32113,23556,6.393,-33.91991,151.03125,21,0.1,197.9,17.61,1229
5125000,3,4,2,353,1957,52988,0.499,-33.84744,151.11635,10,0.1,197.9,8.88,1228
3600000,1,3,2,736,7870,49660,2.679,-33.73559,151.30351,14,0.1,197.9,16.78,1228
3500000,3,5,2,790,2554,50856,2.343,-33.78592,151.21481,78,0.1,197.9,8.8,1228
3100000,3,5,4,607,1238,39728,0.495,-33.99813,151.14125,3,0.1,197.9,16.06,1228
2900000,2,4,1,374,15482,24908,1.987,-33.9259,151.22847,27,0.1,197.9,6.95,1228
2700000,3,4,3,866,3041,42484,8.447,-33.69099,151.21565,167,0.1,197.9,19.32,1228
2310000,3,5,2,766,5290,38688,2.191,-33.72338,151.09579,180,0.1,197.9,18.95,1228
2260000,2,4,2,767,2849,45292,2.567,-33.7395,151.19204,137,0.1,197.9,14.03,1228
2200000,2,3,1,961,24541,25272,3.373,-33.91457,151.10339,35,0.1,197.9,11.28,1228
2195000,1,3,2,525,24541,25272,3.373,-33.91457,151.10339,35,0.1,197.9,11.28,1228
2130000,2,4,2,708,3041,42484,8.447,-33.69099,151.21565,167,0.1,197.9,19.32,1228
2053000,1,3,1,1227,32113,23556,6.393,-33.91991,151.03125,21,0.1,197.9,17.61,1228
1800000,2,3,1,411,4097,31876,1.204,-33.94238,151.11532,41,0.1,197.9,12.24,1228
1710000,2,6,2,489,4767,42952,1.036,-33.85783,151.08877,23,0.1,197.9,11.24,1228
1620000,1,3,2,411,9804,36452,3.933,-33.96403,151.23342,14,0.1,197.9,11.18,1228
1610000,1,3,2,550,2663,37180,0.948,-33.97709,151.09318,40,0.1,197.9,16.45,1228
1605000,2,3,2,601,2262,49868,1.13,-34.01049,151.054,45,0.1,197.9,21.63,1228
1406000,1,2,1,207,9356,45552,2.449,-33.86665,151.12685,16,0.1,197.9,7.69,1228
1400000,2,3,3,943,2511,32292,0.64,-33.93041,151.14096,15,0.1,197.9,9.65,1228
1326000,1,3,0,262,3164,48204,0.642,-33.8953,151.14668,25,0.1,197.9,6.74,1228
1305000,1,3,1,1400,3550,23504,1.017,-33.88405,150.96381,10,0.1,197.9,22.86,1228
1290000,2,4,2,1080,1708,39416,10.577,-33.64323,151.13915,217,0.1,197.9,25.47,1228
1211000,1,2,1,115,5373,50180,1.018,-33.85052,151.12987,23,0.1,197.9,7.58,1228
1205000,1,3,4,575,3103,24596,1.196,-33.89192,151.02094,36,0.1,197.9,17.73,1228
1180000,3,5,1,284,5799,31720,0.639,-33.82233,151.01207,28,0.1,197.9,18.92,1228
1140000,3,6,3,660,6069,29952,5.215,-33.25323,151.47277,17,0.1,197.9,72.13,1228
1135000,1,3,2,1113,4983,42744,13.875,-33.70583,150.8735,29,0.1,197.9,35.82,1228
1105000,3,5,2,606,12516,26312,3.215,-33.90263,150.86967,73,0.1,197.9,31.75,1228
1105000,1,3,3,695,1275,40040,0.504,-33.83016,150.99863,15,0.1,197.9,19.93,1228
1092000,2,4,2,695,2518,46852,2.47,-33.76836,150.64974,42,0.1,197.9,52.96,1228
1085000,1,3,1,809,18081,20592,4.43,-33.86904,150.95102,17,0.1,197.9,23.96,1228
1080000,1,2,0,270,3388,33904,0.957,-33.94651,151.14536,11,0.1,197.9,10.82,1228
1000000,2,4,3,682,32113,23556,6.393,-33.91991,151.03125,21,0.1,197.9,17.61,1228
840000,1,3,1,563,13295,32240,12.202,-33.74515,150.68955,26,0.1,197.9,49.99,1228
485000,2,2,1,100,13295,32240,12.202,-33.74515,150.68955,26,0.1,197.9,49.99,1227
2410000,3,3,2,443,473,38584,1.657,-33.52117,151.36366,6,0.1,197.9,40.73,1226
2120000,2,3,2,263,4583,55276,0.445,-33.88032,151.18079,16,0.1,197.9,3.18,1226
2050000,3,4,4,949,5606,40768,2.679,-33.98105,151.04426,47,0.1,197.9,20.0,1226
2020000,3,5,2,1062,6305,43576,10.218,-33.6556,151.10003,201,0.1,197.9,25.37,1226
1730000,1,3,3,645,1666,26572,0.369,-33.92577,151.10309,28,0.1,197.9,11.95,1226
1220000,2,4,3,708,2450,43524,8.576,-33.7239,150.61735,210,0.1,197.9,57.07,1226
1067000,2,3,2,670,2200,45084,1.497,-33.45608,151.43598,18,0.1,197.9,49.98,1226
900000,2,4,1,272,4983,42744,13.875,-33.70583,150.8735,29,0.1,197.9,35.82,1226
865000,2,4,2,593,23004,45916,9.74,-33.79317,150.68049,54,0.1,197.9,49.65,1226
450000,1,1,1,72,13295,32240,12.202,-33.74515,150.68955,26,0.1,197.9,49.99,1226
2080000,1,3,2,682,3751,40040,1.508,-33.79872,151.08981,58,0.1,197.9,13.34,1225
2000000,1,2,1,316,6457,41652,2.383,-33.87968,151.1391,21,0.1,197.9,6.75,1225
1250000,2,5,2,704,941,34320,1.624,-33.32251,151.44816,5,0.1,197.9,64.12,1225
500000,2,2,1,139,13295,32240,12.202,-33.74515,150.68955,26,0.1,197.9,49.99,1225
4600000,4,4,2,923,2554,50856,2.343,-33.78592,151.21481,78,0.1,197.9,8.8,1224
3400000,3,4,2,295,7705,68744,1.471,-33.83662,151.20958,72,0.1,197.9,3.16,1224
2600000,1,2,0,114,1932,68380,0.343,-33.85546,151.19357,20,0.1,197.9,1.85,1224
2456766,2,3,2,1094,5298,48672,3.684,-33.76365,151.12999,80,0.1,197.9,13.47,1224
1901000,3,3,2,160,3145,58968,1.73,-33.91594,151.17672,0,0.1,197.9,6.42,1224
1810000,1,2,2,657,536,35568,1.257,-33.54226,151.30629,12,0.1,197.9,36.91,1224
1700000,3,3,2,250,6912,25740,2.003,-33.93108,151.21145,18,0.1,197.9,7.32,1224
1620000,2,2,2,153,9301,46852,3.812,-33.65717,151.31571,12,0.1,197.9,25.06,1224
1590000,2,3,2,100,11436,57408,2.363,-33.8057,151.16111,56,0.1,197.9,7.99,1224
1450000,2,3,2,405,2323,33540,0.627,-33.93774,151.13064,24,0.1,197.9,10.89,1224
1400000,3,4,3,455,3360,29120,2.814,-33.23957,151.56058,3,0.1,197.9,76.65,1224
1200000,3,4,2,774,941,34320,1.624,-33.32251,151.44816,5,0.1,197.9,64.12,1224
1055000,3,4,2,869,3034,41704,3.009,-33.72773,150.63789,238,0.1,197.9,55.12,1224
1044000,3,5,1,489,4307,53196,6.357,-34.06839,150.72519,94,0.1,197.9,50.15,1224
2850000,3,6,2,1714,11658,42380,4.089,-34.03534,151.12423,22,0.1,197.9,20.47,1223
2600000,2,2,2,111,4583,55276,0.445,-33.88032,151.18079,16,0.1,197.9,3.18,1223
2120000,1,3,0,433,3329,38636,1.031,-33.90113,151.11777,21,0.1,197.9,9.41,1223
2120000,3,5,2,695,4456,44044,3.821,-33.70912,151.07001,168,0.1,197.9,21.62,1223
1935500,2,3,4,1201,13473,44876,8.643,-33.75137,151.22303,148,0.1,197.9,12.68,1223
1775000,1,3,2,150,7938,55484,1.218,-33.8937,151.16537,29,0.1,197.9,5.2,1223
1550000,2,3,2,866,941,34320,1.624,-33.32251,151.44816,5,0.1,197.9,64.12,1223
1210000,3,6,2,700,12516,26312,3.215,-33.90263,150.86967,73,0.1,197.9,31.75,1223
1180000,2,3,1,438,7837,43784,3.8,-33.74234,150.95464,101,0.1,197.9,27.28,1223
1150000,1,4,3,562,3952,36244,5.371,-33.94109,150.98349,15,0.1,197.9,22.57,1223
650000,2,3,2,123,13295,32240,12.202,-33.74515,150.68955,26,0.1,197.9,49.99,1223
557000,2,2,1,130,13295,32240,12.202,-33.74515,150.68955,26,0.1,197.9,49.99,1223
550000,2,2,1,108,32113,23556,6.393,-33.91991,151.03125,21,0.1,197.9,17.61,1223
2353000,2,4,2,695,4357,44460,3.877,-33.70172,151.27318,105,0.1,197.9,19.05,1222
2310000,2,5,2,556,6608,34008,1.776,-33.75,151.27239,83,0.1,197.9,14.02,1222
2200000,2,3,1,255,4583,55276,0.445,-33.88032,151.18079,16,0.1,197.9,3.18,1222
1985000,2,3,2,305,5373,50180,1.018,-33.85052,151.12987,23,0.1,197.9,7.58,1222
1950000,2,3,2,645,3751,40040,1.508,-33.79872,151.08981,58,0.1,197.9,13.34,1222
1750000,2,3,4,556,10722,32656,2.065,-33.97075,151.1214,36,0.1,197.9,14.29,1222
1660000,1,3,2,525,11051,53300,6.568,-33.74511,151.1397,130,0.1,197.9,14.82,1222
1380000,2,4,2,873,3977,49296,1.598,-34.00258,151.0648,42,0.1,197.9,20.31,1222
1200000,3,4,1,791,5500,38168,3.958,-33.7699,150.67467,34,0.1,197.9,50.67,1222
1182500,2,4,2,450,4983,42744,13.875,-33.70583,150.8735,29,0.1,197.9,35.82,1222
1065000,1,4,2,1113,4550,25844,3.683,-33.25799,151.54324,4,0.1,197.9,74.11,1222
1050000,2,3,2,147,6394,42432,0.661,-33.93166,151.15389,3,0.1,197.9,9.02,1222
875000,1,3,3,562,13295,32240,12.202,-33.74515,150.68955,26,0.1,197.9,49.99,1222
5950000,4,5,2,833,5613,62660,1.662,-33.83,151.18555,44,0.1,197.9,4.5,1221
5900000,2,5,2,1104,9791,51064,5.131,-33.78063,151.16255,80,0.1,197.9,10.35,1221
3750000,2,3,4,670,3169,39572,1.06,-34.01864,151.11234,1,0.1,197.9,19.27,1221
3260000,2,4,2,917,4793,25792,1.777,-33.51595,151.33432,6,0.1,197.9,40.41,1221
3090000,2,4,1,242,4798,70304,0.762,-33.82557,151.20362,97,0.1,197.9,4.43,1221
2885000,3,4,2,1100,10590,32708,2.943,-33.93868,151.14572,32,0.1,197.9,10.09,1221
2800000,3,5,3,613,2250,39052,0.698,-33.79683,151.09667,86,0.1,197.9,12.93,1221
2715000,2,4,0,284,13715,47528,2.122,-33.9047,151.13884,32,0.1,197.9,7.9,1221
2690000,3,6,3,758,6892,44460,2.405,-34.04951,151.08733,67,0.1,197.9,23.38,1221
2625000,3,6,3,696,7007,37908,2.503,-33.86058,151.07927,17,0.1,197.9,12.1,1221
2430000,1,3,2,759,23688,37024,6.838,-33.77377,151.07681,101,0.1,197.9,15.95,1221
2400000,2,5,4,1188,2393,39208,1.006,-33.97729,151.13054,7,0.1,197.9,14.44,1221
2302000,1,3,2,603,3329,38636,1.031,-33.90113,151.11777,21,0.1,197.9,9.41,1221
2285000,3,4,1,352,1238,42588,0.322,-33.86462,151.11506,9,0.1,197.9,8.78,1221
2240000,2,4,1,211,3145,58968,1.73,-33.91594,151.17672,0,0.1,197.9,6.42,1221
2155000,3,4,2,696,23688,37024,6.838,-33.77377,151.07681,101,0.1,197.9,15.95,1221
2000000,3,4,2,700,10304,43836,12.944,-34.0025,151.00275,66,0.1,197.9,24.47,1221
1980000,2,3,3,1088,7668,44564,3.789,-33.75743,151.15575,117,0.1,197.9,12.96,1221
1940000,3,6,2,460,5618,27404,1.267,-33.9472,151.06843,42,0.1,197.9,15.94,1221
1900000,2,3,2,569,3751,40040,1.508,-33.79872,151.08981,58,0.1,197.9,13.34,1221
1820000,2,3,2,471,9804,36452,3.933,-33.96403,151.23342,14,0.1,197.9,11.18,1221
1810000,2,3,2,961,12195,32760,9.696,-33.75951,150.77085,29,0.1,197.9,42.31,1221
1680000,3,6,3,561,1668,51376,1.73,-33.95835,150.97397,5,0.1,197.9,24.14,1221
1610000,2,3,2,777,7287,43472,6.123,-33.73636,151.07741,168,0.1,197.9,18.83,1221
1600000,4,5,3,822,9772,25376,3.096,-33.87884,150.87759,56,0.1,197.9,30.78,1221
1562000,2,3,2,234,3962,44408,1.86,-34.0446,151.1403,16,0.1,197.9,20.92,1221
1550000,2,4,2,366,4097,31876,1.204,-33.94238,151.11532,41,0.1,197.9,12.24,1221
1510000,3,5,1,588,3459,41132,1.6,-34.01795,151.0826,37,0.1,197.9,20.63,1221
1387500,2,2,1,205,4408,49140,0.692,-33.8162,151.08824,11,0.1,197.9,12.5,1221
1380000,2,3,2,608,3459,41132,1.6,-34.01795,151.0826,37,0.1,197.9,20.63,1221
1350000,3,4,4,954,1602,36868,2.129,-33.45183,151.31618,4,0.1,197.9,46.89,1221
1315000,1,3,1,638,32113,23556,6.393,-33.91991,151.03125,21,0.1,197.9,17.61,1221
1220000,1,3,2,1012,7247,30680,1.964,-33.80402,150.95535,52,0.1,197.9,24.52,1221
1205000,2,4,1,601,3133,38012,1.274,-33.79058,150.97046,41,0.1,197.9,23.66,1221
1205000,1,4,2,734,2545,36764,4.925,-33.49914,151.39045,27,0.1,197.9,43.91,1221
1150000,3,6,2,705,7222,21268,1.828,-33.89292,150.91194,38,0.1,197.9,27.74,1221
1100000,2,6,4,1012,9955,24128,3.094,-33.90435,150.90114,46,0.1,197.9,28.89,1221
1090000,1,3,2,556,32113,23556,6.393,-33.91991,151.03125,21,0.1,197.9,17.61,1221
1080000,2,3,2,200,5147,30784,1.042,-33.97767,151.10598,37,0.1,197.9,15.75,1221
1012000,2,4,2,305,4983,42744,13.875,-33.70583,150.8735,29,0.1,197.9,35.82,1221
1010000,3,5,5,564,5273,21008,1.987,-33.87535,150.97324,14,0.1,197.9,21.93,1221
1005000,1,3,2,566,6119,23920,1.982,-33.88259,150.90215,29,0.1,197.9,28.54,1221
3613000,3,5,2,596,4357,44460,3.877,-33.70172,151.27318,105,0.1,197.9,19.05,1220
2680000,3,5,4,494,12446,30576,4.491,-33.93971,151.09956,19,0.1,197.9,13.14,1220
1867000,3,5,2,877,7837,43784,3.8,-33.74234,150.95464,101,0.1,197.9,27.28,1220
1260000,3,4,3,825,15759,40716,14.949,-33.70698,150.70828,48,0.1,197.9,49.66,1220
1130000,3,4,2,478,2043,44096,1.32,-33.93761,150.84885,42,0.1,197.9,34.35,1220
2100000,2,4,2,710,3074,45292,1.205,-34.05003,151.10248,50,0.1,197.9,22.79,1219
1125000,2,4,2,758,3034,41704,3.009,-33.72773,150.63789,238,0.1,197.9,55.12,1219
1090000,3,4,4,594,4104,34320,4.586,-33.42768,151.372,20,0.1,197.9,50.8,1219
960000,2,3,1,504,27080,40196,9.727,-33.72826,150.88995,40,0.1,197.9,33.29,1219
365000,1,2,1,1958,13295,32240,12.202,-33.74515,150.68955,26,0.1,197.9,49.99,1219
2061000,4,5,2,670,18013,24284,4.618,-33.90422,151.02148,44,0.1,210.1,17.96,1206
4880000,3,5,2,418,9445,54964,1.079,-33.89296,151.2503,89,0.1,210.1,4.85,1204
3160000,3,4,2,841,3169,39572,1.06,-34.01864,151.11234,1,0.1,210.1,19.27,1204
2860000,2,4,3,411,23841,35412,3.414,-33.88947,151.12753,38,0.1,210.1,8.08,1204
2665000,3,3,2,405,1957,52988,0.499,-33.84744,151.11635,10,0.1,210.1,8.88,1204
2100000,3,4,2,1055,745,40716,2.146,-33.52256,151.37418,127,0.1,210.1,40.94,1204
2000000,2,3,0,114,8014,71812,0.808,-33.90226,151.18621,14,0.1,210.1,4.66,1204
1827000,2,4,2,942,5290,38688,2.191,-33.72338,151.09579,180,0.1,210.1,18.95,1204
1800000,2,2,1,85,2376,65936,2.23,-33.89787,151.23244,38,0.1,210.1,4.19,1204
1750000,2,4,2,556,3125,47268,1.319,-34.05591,151.08069,11,0.1,210.1,24.3,1204
1400000,2,2,1,197,3880,53872,0.442,-33.90021,151.16983,30,0.1,210.1,5.37,1204
1365000,3,5,4,1227,2488,31668,1.61,-33.4847,151.36192,2,0.1,210.1,44.49,1204
