price,num_bed,num_bath,property_size,km_from_cbd,suburb_lng,suburb_lat,suburb_population,suburb_median_income,type
1495000,4,2,702,47.35,150.73523,-34.02561,10663,44668,3
1400000,4,3,350,40.63,150.81845,-33.69979,1008,32500,3
1375000,5,3,331,14.57,151.07526,-33.93329,11579,28288,3
1335000,4,2,700,33.73,150.87193,-33.97953,1360,47372,3
1331000,4,1,609,16.38,151.05607,-33.79216,5412,32188,3
1330000,4,3,250,33.2,150.90622,-33.70612,11731,53716,3
1325000,5,3,350,26.91,150.92398,-33.82108,5009,52832,3
1320000,3,2,525,14.57,151.07526,-33.93329,11579,28288,3
1260000,5,2,312,25.53,150.93855,-33.82378,22802,33800,3
1210000,2,1,405,12.84,151.1183,-33.95213,19733,31512,3
1200000,4,2,403,45.41,150.74247,-33.99074,4765,50336,3
1180000,3,2,360,61.67,151.48543,-33.35917,6390,28288,3
1170000,4,3,600,61.6,151.42855,-33.34073,8355,33852,3
1150000,4,2,753,49.55,151.35463,-33.43514,4238,31252,3
1135000,2,1,150,14.29,151.14633,-33.98256,1660,39624,11
1130000,3,2,680,47.05,151.40208,-33.47252,7093,29432,3
1120000,5,2,700,71.67,151.48444,-33.26125,4099,25116,3
1115000,2,1,613,40.41,151.33432,-33.51595,4793,25792,3
1110000,5,3,518,20.84,150.98472,-33.86384,2663,24024,3
1100000,4,2,531,76.65,151.56058,-33.23957,3360,29120,3
1100000,3,2,346,19.07,151.03068,-33.95023,13306,32292,3
1100000,3,3,314,14.61,151.05729,-33.8989,24373,22672,2
1080000,4,2,1299,24.09,150.95058,-33.88495,10216,20592,3
1035000,4,2,450,46.85,150.73341,-33.72309,5156,50076,3
1020100,3,2,651,49.65,150.68049,-33.79317,23004,45916,3
4700000,4,3,1224,28.35,151.32686,-33.62899,9905,43628,3
3775000,4,3,550,9.16,151.26125,-33.79453,7961,56576,3
2900000,4,3,955,17.9,151.11725,-33.72353,17371,47424,3
2630000,4,2,297,4.57,151.16107,-33.87113,7616,58916,3
2600000,4,2,930,12.68,151.22303,-33.75137,13473,44876,3
2540000,3,3,153,3.3,151.17428,-33.86465,8725,75764,3
2375000,4,2,765,22.29,151.0841,-34.03656,7589,42900,3
2280000,5,3,427,15.95,151.07681,-33.77377,23688,37024,7
2250000,3,2,246,5.31,151.15595,-33.88143,14625,56784,3
2148000,5,3,575,54.41,151.43838,-33.41339,6550,41496,3
2005000,3,1,270,15.89,151.26832,-33.73041,7592,40144,3
2000000,4,1,784,25.06,151.31571,-33.65717,9301,46852,3
1960000,5,3,1762,23.5,151.03226,-34.01671,5568,44096,3
1858000,3,2,613,12.84,151.1183,-33.95213,19733,31512,3
1816000,4,2,740,18.95,151.09579,-33.72338,5290,38688,3
1810000,3,1,569,16.01,151.08475,-33.96482,12786,34684,3
1720000,3,2,611,19.33,151.10109,-34.01392,10479,37284,3
1545000,3,1,670,23.45,151.0552,-34.03269,10816,47268,3
1517000,4,2,684,46.89,151.31618,-33.45183,1602,36868,3
1515000,4,3,327,19.73,151.08096,-34.0069,5488,47736,7
1440000,3,1,657,19.73,151.08096,-34.0069,5488,47736,3
1385000,4,2,627,33.29,150.88995,-33.72826,27080,40196,3
1380000,4,1,817,30.03,151.136,-33.60156,5264,42848,3
1375000,3,1,205,6.74,151.14668,-33.8953,3164,48204,3
1355000,4,2,280,22.31,151.00632,-33.97301,6160,40560,7
1350000,3,2,607,55.19,150.62573,-33.76592,5051,43992,3
1350000,4,3,1544,68.18,151.43056,-33.27889,4326,25480,3
1340000,2,2,175,15.45,151.14479,-33.99339,1661,45136,0
1315000,2,1,177,9.84,151.13127,-33.92492,17741,35412,3
1270000,5,3,508,35.53,150.83406,-33.93142,10012,36764,3
1225000,3,2,195,20.47,151.12423,-34.03534,11658,42380,10
1200000,2,2,102,1.67,151.19249,-33.86923,12813,57772,0
1200000,4,2,569,22.31,151.00632,-33.97301,6160,40560,3
1200000,3,1,512,19.01,151.00745,-33.83592,15332,26208,3
1180000,3,1,732,16.83,151.02827,-33.85787,37366,22568,3
1135000,4,2,550,43.49,150.75296,-33.7743,4776,41704,3
1125000,5,3,519,38.24,150.8136,-33.76791,16726,26000,3
1095000,4,2,714,44.49,151.36192,-33.4847,2488,31668,2
1075000,2,1,112,7.58,151.12987,-33.85052,5373,50180,0
1075000,4,2,801,47.41,150.7719,-34.08767,4559,41912,3
1075000,5,2,601,29.8,150.89189,-33.90786,3094,22152,3
1070000,5,3,609,41.54,150.81128,-34.03797,5788,33644,3
1035000,3,1,556,26.58,150.94272,-33.77743,19326,33540,3
3700000,4,4,310,4.06,151.16973,-33.87982,9451,60424,3
3200000,5,2,581,46.9,151.43476,-33.48638,2735,39312,3
2855000,2,2,160,10.17,151.29117,-33.80338,15866,66560,0
2715000,5,2,885,23.38,151.08733,-34.04951,6892,44460,3
2700000,4,3,2002,39.61,151.34781,-33.52717,352,34320,3
2550000,6,2,1271,16.01,151.08475,-33.96482,12786,34684,3
2500000,4,2,784,19.68,151.29673,-33.70323,5852,43836,3
2400000,4,2,923,16.36,151.12793,-33.73444,11919,49920,3
2125000,4,2,367,10.09,151.14572,-33.93868,10590,32708,3
2070000,3,2,230,13.55,151.24666,-33.98343,4477,48360,10
2065000,3,2,268,14.67,151.29037,-33.75117,21518,44980,3
2035000,4,2,673,31.01,150.94161,-33.69788,9042,46488,3
1917500,4,3,255,15.89,151.26832,-33.73041,7592,40144,3
1875000,3,1,210,6.9,151.16817,-33.91673,1145,38844,3
1855000,4,2,313,14.58,151.05551,-33.83889,5802,51792,3
1850333,4,2,740,17.9,151.11725,-33.72353,17371,47424,3
1720000,4,3,321,15.0,151.06162,-33.8105,10737,33644,3
1705000,4,2,519,50.75,151.42873,-33.44581,11349,38168,3
1700000,4,2,280,22.31,151.00632,-33.97301,6160,40560,7
1620000,3,1,561,22.29,151.0841,-34.03656,7589,42900,3
1600000,4,2,727,47.35,150.73523,-34.02561,10663,44668,3
1550000,3,1,582,20.44,151.01233,-33.94767,14176,31616,3
1530000,4,2,601,61.67,151.48543,-33.35917,6390,28288,3
1530000,3,2,700,39.51,151.31264,-33.5194,16733,29380,3
1510000,4,2,603,44.49,151.36192,-33.4847,2488,31668,3
1450000,7,4,500,36.79,150.83639,-33.75211,9209,35620,3
1411000,3,1,569,19.07,151.03068,-33.95023,13306,32292,3
1405000,3,2,402,17.67,151.05799,-33.96181,10539,31876,10
1350000,3,1,563,21.53,151.06319,-34.01586,6184,40560,3
1350000,4,3,653,35.53,150.83406,-33.93142,10012,36764,3
1350000,3,2,658,65.14,151.50775,-33.33333,1474,31148,3
1336000,3,1,1018,25.53,150.93855,-33.82378,22802,33800,3
1330000,4,2,600,39.51,151.31264,-33.5194,16733,29380,3
1315000,3,1,487,15.28,151.07815,-33.94831,10156,30628,3
1303500,5,2,638,38.85,150.79558,-33.80912,6436,40612,3
1300000,3,2,120,0.31,151.20998,-33.86794,17252,35412,0
1285000,4,1,465,30.03,151.136,-33.60156,5264,42848,3
1270000,2,1,102,22.57,151.30276,-33.67706,10670,45240,0
1250000,5,3,900,47.41,150.7719,-34.08767,4559,41912,3
1200000,3,2,752,45.03,151.31642,-33.46901,871,35828,3
1200000,5,2,1214,33.46,150.87007,-33.76242,13451,27612,3
1195000,3,1,556,83.63,151.5404,-33.16376,2472,28964,3
1150000,4,2,1083,46.81,150.76318,-34.06403,11703,43680,3
1150000,5,2,825,73.6,151.47632,-33.24015,5226,35256,3
1140000,4,2,321,33.2,150.90622,-33.70612,11731,53716,7
1110000,3,1,287,24.47,151.00275,-34.0025,10304,43836,2
1110000,4,2,325,40.63,150.81845,-33.69979,1008,32500,3
1080000,4,2,520,50.8,151.372,-33.42768,4104,34320,3
1060000,3,2,126,5.06,151.19191,-33.9082,8262,69732,0
1060000,2,2,109,5.99,151.1556,-33.89452,8116,52884,0
1050000,3,2,166,12.9,151.07771,-33.82839,6994,56524,0
1045000,4,2,450,45.41,150.74247,-33.99074,4765,50336,3
1040000,4,2,367,34.95,150.85104,-33.96407,2271,42640,3
1005000,2,2,134,9.9,151.10412,-33.87838,16030,24856,0
1000000,3,1,461,16.27,151.05159,-33.92907,20236,22048,3
1000000,3,1,645,52.93,151.3625,-33.40534,10134,29380,3
4505000,4,2,664,6.03,151.2183,-33.8112,6347,60060,3
4025000,5,2,930,16.36,151.12793,-33.73444,11919,49920,3
3730000,3,2,881,8.76,151.12645,-33.82789,11827,48568,3
3420000,3,3,670,19.27,151.11234,-34.01864,3169,39572,3
3175000,4,2,1869,19.68,151.29673,-33.70323,5852,43836,3
3170000,4,2,917,28.35,151.32686,-33.62899,9905,43628,3
3120000,4,2,405,13.57,151.29088,-33.76314,4117,48152,3
2850000,4,2,950,13.73,151.10509,-33.77752,13297,32448,3
2565000,4,3,967,15.95,151.07681,-33.77377,23688,37024,3
2555000,5,2,929,19.33,151.10109,-34.01392,10479,37284,3
2550000,3,1,385,7.69,151.12685,-33.86665,9356,45552,3
2534000,3,1,373,5.36,151.20149,-33.81731,5884,67184,3
2450000,4,2,486,10.92,151.11399,-33.8078,26499,39312,3
2445000,4,2,196,5.37,151.16983,-33.90021,3880,53872,3
2411000,4,3,688,21.6,151.04011,-33.99893,7271,44096,3
2400000,3,1,196,3.3,151.17428,-33.86465,8725,75764,3
2400000,4,3,667,10.92,151.11399,-33.8078,26499,39312,3
2400000,4,2,980,14.82,151.1397,-33.74511,11051,53300,3
2390000,3,2,835,13.14,151.09956,-33.93971,12446,30576,3
2370000,4,3,758,17.09,151.0782,-33.75721,2243,48152,3
2357000,3,2,846,19.68,151.29673,-33.70323,5852,43836,3
2355500,5,3,427,15.0,151.06162,-33.8105,10737,33644,3
2350000,3,2,588,13.34,151.08417,-33.8063,13394,38584,3
2350000,6,2,613,13.73,151.10509,-33.77752,13297,32448,3
2300000,4,3,745,21.99,151.04593,-33.72178,18765,39936,3
2300000,6,2,442,17.09,151.09431,-33.98536,2829,44200,3
2300000,4,3,311,2.6,151.18626,-33.87781,11532,43368,3
2225000,6,3,740,18.2,151.0454,-33.77523,24394,33696,3
2210000,3,2,234,9.6,151.10677,-33.85608,14533,39052,7
2205000,7,3,673,21.32,151.11987,-33.68827,3376,40924,3
2205000,3,1,721,12.68,151.22303,-33.75137,13473,44876,3
2170000,3,2,474,10.92,151.11399,-33.8078,26499,39312,3
2100000,3,2,506,11.08,151.12536,-33.93591,2242,40040,3
2100000,4,2,784,18.2,151.0454,-33.77523,24394,33696,3
2075000,4,3,380,16.38,151.05607,-33.79216,5412,32188,7
2025000,3,1,923,15.0,151.06162,-33.8105,10737,33644,3
1916000,4,3,594,20.31,151.0648,-34.00258,3977,49296,3
1810000,4,3,569,15.92,151.13524,-33.99452,10304,37336,3
1800000,3,1,1163,45.7,150.82113,-33.61162,1891,31824,3
1800000,5,3,700,17.61,151.03125,-33.91991,32113,23556,3
1735000,3,2,165,1.67,151.19249,-33.86923,12813,57772,0
1730000,4,2,693,15.62,151.04521,-33.83414,4166,37024,3
1725000,3,2,402,9.37,151.19881,-33.94907,10817,46800,3
1720000,3,2,853,46.09,150.72784,-33.76129,9301,33228,3
1685000,2,1,378,13.57,151.29088,-33.76314,4117,48152,7
1685000,4,2,607,14.99,151.04789,-33.86491,19627,27248,3
1650000,4,2,615,44.72,151.40816,-33.49756,1294,37440,3
1630000,2,1,110,2.6,151.18626,-33.87781,11532,43368,9
1620000,3,1,1525,31.75,150.86967,-33.90263,12516,26312,3
1620000,5,3,667,32.42,150.85951,-33.86513,4253,37492,3
1610000,3,2,651,16.91,151.03784,-33.81378,6642,33540,3
1600000,3,1,727,22.21,150.99524,-33.95493,12419,34216,3
1570000,3,2,518,16.91,151.03784,-33.81378,6642,33540,3
1545000,5,3,611,26.47,150.92391,-33.87024,11575,22620,3
1533000,3,1,455,14.81,151.1006,-33.96268,29822,25116,3
1513000,2,2,188,5.99,151.1556,-33.89452,8116,52884,3
1510000,4,2,540,34.5,150.91278,-33.67757,7965,45812,3
1455000,3,1,569,22.57,151.07224,-34.0332,9278,39052,3
1442000,2,1,277,10.51,151.10602,-33.8268,4107,44876,3
1435000,4,2,269,8.08,151.12753,-33.88947,23841,35412,10
1435000,5,3,493,14.99,151.04789,-33.86491,19627,27248,3
1430000,6,4,823,29.87,150.88877,-33.89333,8670,22204,3
1406000,6,3,813,48.17,151.31715,-33.44017,3731,31772,3
1400000,3,2,347,10.09,151.14572,-33.93868,10590,32708,3
1390000,4,3,790,35.53,150.83406,-33.93142,10012,36764,3
1350000,3,3,461,10.09,151.14572,-33.93868,10590,32708,3
1335000,3,1,813,23.26,151.12988,-33.66638,7095,43056,3
1315000,5,4,450,34.95,150.85104,-33.96407,2271,42640,3
1305000,3,1,557,22.21,150.99524,-33.95493,12419,34216,3
1289000,2,1,1091,49.63,151.37541,-33.43968,169,24960,3
1289000,2,1,1091,48.42,151.38285,-33.45321,6405,31824,3
1275000,3,1,486,20.44,151.01233,-33.94767,14176,31616,3
1275000,3,1,1210,33.46,150.87007,-33.76242,13451,27612,3
1270000,3,1,556,22.57,150.98349,-33.94109,3952,36244,3
1240000,3,1,658,19.01,151.00745,-33.83592,15332,26208,3
1240000,3,2,606,22.63,150.96755,-33.83772,6592,25116,3
1236000,4,1,657,18.62,151.0104,-33.88742,5808,24700,3
1205000,3,2,520,14.61,151.05729,-33.8989,24373,22672,3
1200000,4,2,263,20.44,151.01233,-33.94767,14176,31616,10
1200000,4,2,635,46.81,150.76318,-34.06403,11703,43680,3
1190000,4,2,600,48.41,150.69863,-33.7734,11790,37024,3
1175000,4,2,574,23.96,150.95102,-33.86904,18081,20592,3
1110000,4,2,582,31.75,150.86967,-33.90263,12516,26312,3
1105000,4,2,454,16.27,151.05159,-33.92907,20236,22048,3
1100000,3,1,575,17.96,151.02148,-33.90422,18013,24284,3
1060000,3,1,556,20.97,150.98902,-33.90761,9038,29640,3
1050000,3,1,554,30.17,150.88392,-33.86202,14585,25012,3
1035000,3,2,568,31.57,150.87006,-33.89103,7303,26416,3
1025000,4,2,571,73.6,151.47632,-33.24015,5226,35256,3
1010000,4,2,421,33.92,150.84426,-33.88752,7018,34944,3
1000000,4,1,443,16.83,151.02827,-33.85787,37366,22568,3
4000000,5,3,699,25.06,151.31571,-33.65717,9301,46852,3
3410000,4,2,547,13.19,151.14822,-33.97235,4532,37232,3
2365000,3,2,986,16.36,151.12793,-33.73444,11919,49920,3
2290000,5,3,696,21.2,151.10055,-33.69724,22168,38792,3
1978000,2,1,152,4.72,151.2083,-33.90769,10078,45604,3
1817500,4,2,500,39.51,151.31264,-33.5194,16733,29380,3
1450000,4,1,850,23.96,150.95102,-33.86904,18081,20592,3
1200000,5,2,485,31.23,150.91722,-33.72521,3465,43004,3
3200000,3,3,139,2.81,151.18067,-33.85833,10453,69784,3
3200000,4,3,664,22.83,151.13762,-34.062,3584,52728,3
3080000,5,3,1212,17.9,151.11725,-33.72353,17371,47424,3
2810000,5,3,853,15.0,151.06162,-33.8105,10737,33644,3
2730000,4,2,1069,15.95,151.07681,-33.77377,23688,37024,3
2040000,4,2,670,39.51,151.31264,-33.5194,16733,29380,3
2040000,4,1,708,15.95,151.07681,-33.77377,23688,37024,3
2005000,2,1,645,19.33,151.10109,-34.01392,10479,37284,3
2000000,3,2,392,12.1,151.07927,-33.86058,7007,37908,3
1870000,5,2,1071,56.39,150.61818,-33.74507,7451,40716,3
1840000,3,2,1638,18.83,151.07741,-33.73636,7287,43472,3
1780000,5,2,556,54.41,151.43838,-33.41339,6550,41496,3
1780000,4,2,708,20.61,151.01474,-33.77572,7965,40092,3
1750000,4,2,727,23.42,150.98008,-33.77692,11674,40352,3
1746000,3,2,721,23.42,150.98008,-33.77692,11674,40352,3
1625000,5,3,848,59.15,150.61119,-33.67971,6202,38740,3
1620000,3,2,346,11.79,151.1404,-33.95426,15534,33852,7
1605000,4,2,450,30.99,150.92733,-33.71551,9163,45864,3
1575000,2,2,117,0.99,151.21848,-33.8704,4011,57564,0
1565000,4,2,696,23.42,150.98008,-33.77692,11674,40352,3
1537000,3,2,252,9.37,151.19881,-33.94907,10817,46800,7
1500000,6,3,466,24.52,150.95535,-33.80402,7247,30680,3
1500000,3,2,803,20.44,151.01233,-33.94767,14176,31616,3
1472000,4,3,600,31.04,150.91377,-33.73411,3798,47060,3
1470000,4,3,391,33.2,150.90622,-33.70612,11731,53716,3
1450000,4,3,626,39.51,151.31264,-33.5194,16733,29380,3
1450000,4,2,605,31.01,150.94161,-33.69788,9042,46488,3
1450000,2,2,182,4.72,151.2083,-33.90769,10078,45604,0
1410000,4,2,698,24.05,150.95681,-33.91492,9001,35880,3
1300000,3,1,588,21.15,151.01822,-33.96919,1667,44564,3
1200000,4,2,375,26.27,150.94138,-33.94248,9747,38792,3
1175000,4,2,667,52.06,150.71838,-34.0946,2238,50284,3
1150000,3,1,493,16.83,151.02827,-33.85787,37366,22568,3
1120000,3,1,664,23.17,150.96973,-33.80641,11318,34320,3
1115000,4,2,527,46.81,150.76318,-34.06403,11703,43680,3
1090000,3,2,132,12.9,151.07771,-33.82839,6994,56524,0
1076000,3,1,642,26.58,150.94272,-33.77743,19326,33540,3
1072000,6,2,707,45.52,150.80041,-33.63844,6366,41288,3
1060000,4,2,502,47.8,150.74372,-34.05177,7193,40352,3
1000000,5,3,652,47.45,150.72065,-33.73808,2014,39000,3
6260000,4,2,645,6.67,151.28116,-33.87402,3802,59540,3
4280000,5,4,771,17.9,151.11725,-33.72353,17371,47424,3
3180000,5,3,480,10.39,151.1332,-33.79673,10860,36712,3
3000000,3,3,759,25.06,151.31571,-33.65717,9301,46852,3
3000000,3,1,767,16.36,151.12793,-33.73444,11919,49920,3
2400000,4,3,221,5.2,151.16537,-33.8937,7938,55484,3
2398000,4,3,877,27.28,150.95464,-33.74234,7837,43784,3
2310000,3,2,154,3.3,151.17428,-33.86465,8725,75764,3
2280000,2,2,111,1.88,151.20456,-33.88148,7353,24076,0
2275000,4,2,883,19.05,151.27318,-33.70172,4357,44460,3
2260000,4,3,575,54.41,151.43838,-33.41339,6550,41496,3
2200000,4,2,732,21.99,151.04593,-33.72178,18765,39936,3
2110000,4,2,774,21.99,151.04593,-33.72178,18765,39936,3
2050000,4,3,464,23.38,151.08733,-34.04951,6892,44460,7
2050000,6,4,981,47.35,150.73523,-34.02561,10663,44668,3
2025000,3,2,575,13.73,151.10509,-33.77752,13297,32448,3
2000000,4,2,314,22.43,151.1205,-34.05314,12242,42172,7
1950000,5,3,690,50.75,151.42873,-33.44581,11349,38168,3
1950000,3,1,442,9.41,151.11777,-33.90113,3329,38636,3
1930000,4,2,766,24.76,150.99777,-33.72933,39594,40924,3
1800000,2,2,215,5.31,151.15595,-33.88143,14625,56784,3
1780000,3,1,531,14.81,151.1006,-33.96268,29822,25116,3
1710000,3,1,351,9.35,151.18371,-33.9466,14772,41912,3
1680000,5,3,831,23.5,151.03226,-34.01671,5568,44096,3
1655000,3,1,708,23.42,150.98008,-33.77692,11674,40352,3
1612000,4,2,273,13.73,151.10509,-33.77752,13297,32448,10
1610000,4,2,822,19.97,151.0117,-33.79411,13248,37908,3
1600000,3,1,196,13.34,151.08417,-33.8063,13394,38584,3
1550000,4,2,765,30.08,150.95622,-33.69583,27971,46228,3
1500000,4,3,375,40.63,150.81845,-33.69979,1008,32500,3
1500000,5,3,450,26.27,150.94138,-33.94248,9747,38792,3
1400000,4,2,450,30.99,150.92733,-33.71551,9163,45864,3
1400000,5,3,595,33.29,150.88995,-33.72826,27080,40196,3
1380000,5,2,420,47.35,150.73523,-34.02561,10663,44668,3
1345000,5,3,450,50.15,150.72519,-34.06839,4307,53196,3
1260000,5,2,1107,60.03,151.4607,-33.36629,7216,30108,3
1207000,4,2,836,53.4,151.33681,-33.39553,7934,34632,3
1200000,2,1,1077,42.31,150.77085,-33.75951,12195,32760,3
1180000,5,3,292,24.09,150.95058,-33.88495,10216,20592,3
1165000,3,1,525,45.17,151.3525,-33.47576,3938,36244,3
1086000,4,2,474,14.57,151.07526,-33.93329,11579,28288,3
1080000,4,2,310,26.91,150.92398,-33.82108,5009,52832,3
1080000,4,2,550,25.53,150.93855,-33.82378,22802,33800,3
1060000,3,1,664,48.17,151.31715,-33.44017,3731,31772,3
1060000,2,2,134,4.72,151.2083,-33.90769,10078,45604,0
1050000,3,2,189,9.37,151.19881,-33.94907,10817,46800,0
1050000,3,1,481,21.97,150.99349,-33.78379,11215,40924,10
1020000,4,2,826,73.6,151.47632,-33.24015,5226,35256,3
1100000,5,3,550,34.46,150.86232,-33.9773,1602,47788,3
750000,4,2,326,38.24,150.8136,-33.76791,16726,26000,3
2730000,4,2,594,9.49,151.25148,-33.78698,3667,51064,3
2400000,2,1,1700,23.32,151.12578,-34.06337,598,46800,3
1800000,4,2,312,16.58,151.28955,-33.73128,4767,45500,3
1640000,3,2,307,14.02,151.27239,-33.75,6608,34008,3
1610000,3,1,482,11.18,151.23342,-33.96403,9804,36452,3
1525000,2,1,215,5.31,151.15595,-33.88143,14625,56784,3
1250000,4,3,555,43.49,150.75296,-33.7743,4776,41704,3
1100000,2,2,124,1.88,151.20456,-33.88148,7353,24076,0
1000000,1,2,68,0.99,151.21848,-33.8704,4011,57564,0
1000000,3,2,489,16.99,151.02748,-33.88245,4926,24908,3
943000,5,2,557,25.67,150.9468,-33.79196,14337,34996,3
850000,5,3,324,39.07,150.85969,-33.66886,7247,36764,3
850000,4,2,351,39.07,150.85969,-33.66886,7247,36764,3
565000,3,2,516,73.16,151.50567,-33.25377,8367,26468,3
560000,3,2,253,38.24,150.8136,-33.76791,16726,26000,10
3425000,3,2,240,4.43,151.20362,-33.82557,4798,70304,3
2950000,4,3,923,56.07,151.46938,-33.40857,2900,35932,3
2860000,6,4,765,46.9,151.43476,-33.48638,2735,39312,3
2850000,5,2,1587,17.09,151.0782,-33.75721,2243,48152,3
2450000,4,4,278,2.91,151.1989,-33.84053,3020,70980,0
2325000,3,1,177,4.43,151.20362,-33.82557,4798,70304,3
1950000,5,3,350,62.76,151.50069,-33.35427,1027,32188,3
1825000,2,1,81,2.14,151.21001,-33.88447,16412,60320,0
1225000,3,2,556,23.17,150.97503,-33.793,3966,31096,3
1050000,5,4,645,52.26,150.66375,-33.74635,8421,37388,3
1035000,4,2,759,81.81,151.5733,-33.19331,5248,27092,3
900000,4,2,681,26.58,150.94272,-33.77743,19326,33540,3
627000,1,1,64,2.14,151.21001,-33.88447,16412,60320,0
453000,2,1,193,36.04,150.8581,-34.0051,15039,33124,11
4050000,5,3,835,12.23,151.18183,-33.75738,2978,38428,3
1750000,3,1,234,6.9,151.16817,-33.91673,1145,38844,3
1650000,3,2,167,4.43,151.20362,-33.82557,4798,70304,0
1435000,4,2,581,20.95,151.10521,-34.03262,15284,38272,3
1186000,5,3,789,49.66,150.70828,-33.70698,15759,40716,3
1100000,4,2,1024,29.97,150.89729,-33.93623,9311,22724,3
1050000,3,2,211,30.08,150.95622,-33.69583,27971,46228,3
1020000,5,3,734,28.89,150.90114,-33.90435,9955,24128,3
662500,2,2,95,20.95,151.10521,-34.03262,15284,38272,0
4425000,4,3,828,23.83,151.28882,-33.66062,3620,40300,3
2601000,5,3,840,14.03,151.19204,-33.7395,2849,45292,3
2300000,5,4,581,15.99,151.11717,-33.98679,1252,36816,3
2110000,2,1,170,2.94,151.18309,-33.85093,3303,78780,3
1900000,3,2,283,14.02,151.27239,-33.75,6608,34008,3
1650000,3,2,526,9.88,151.22753,-33.95297,5501,34736,3
1600000,6,3,770,50.24,151.38853,-33.43758,4774,28340,3
1455000,4,2,817,50.24,151.38853,-33.43758,4774,28340,3
1455000,2,1,429,14.29,151.14633,-33.98256,1660,39624,3
1225000,4,2,450,40.63,150.81845,-33.69979,1008,32500,3
1200000,2,1,666,14.66,151.06765,-33.9234,10126,23036,3
1000000,4,2,480,41.58,151.33518,-33.50518,1888,31148,3
1000000,3,1,202,10.89,151.13064,-33.93774,2323,33540,3
3135000,5,3,936,17.2,151.12144,-33.72878,2995,51636,3
3080000,2,2,411,6.12,151.14375,-33.86584,1376,44876,3
2620000,4,3,1005,15.95,151.07681,-33.77377,23688,37024,3
2450000,3,2,171,4.66,151.18621,-33.90226,8014,71812,3
2300000,3,1,563,11.18,151.23342,-33.96403,9804,36452,3
2280000,4,2,541,15.95,151.07681,-33.77377,23688,37024,3
2021000,3,2,674,15.95,151.07681,-33.77377,23688,37024,3
1985000,4,2,569,12.1,151.07927,-33.86058,7007,37908,3
1900000,3,2,695,13.32,151.25889,-33.75228,7457,41288,3
1850000,5,2,757,27.28,150.95464,-33.74234,7837,43784,3
1800000,3,1,386,14.02,151.27239,-33.75,6608,34008,3
1790000,4,2,531,14.87,151.11424,-33.97295,5706,31928,3
1715000,5,2,1358,30.78,150.87759,-33.87884,9772,25376,3
1630000,3,1,588,19.27,151.11234,-34.01864,3169,39572,3
1538000,2,1,234,9.41,151.11777,-33.90113,3329,38636,3
1306000,7,4,778,29.97,150.89729,-33.93623,9311,22724,3
1275000,5,3,930,31.57,150.87006,-33.89103,7303,26416,3
1200000,4,2,450,50.15,150.72519,-34.06839,4307,53196,3
1180000,5,3,722,32.72,150.86179,-33.91752,11222,30732,3
1150000,5,2,468,32.83,150.88065,-33.75523,6440,40768,3
1145000,4,2,595,33.29,150.88995,-33.72826,27080,40196,3
1110000,3,2,244,11.08,151.12536,-33.93591,2242,40040,11
1000000,5,2,589,31.75,150.86967,-33.90263,12516,26312,3
988500,3,3,202,12.9,151.07771,-33.82839,6994,56524,0
3010000,5,2,916,17.2,151.12144,-33.72878,2995,51636,3
2540000,4,2,502,8.76,151.2431,-33.79114,7139,55224,3
2375000,5,4,600,24.76,150.99777,-33.72933,39594,40924,3
2100000,5,2,700,24.76,150.99777,-33.72933,39594,40924,3
1985000,4,2,658,12.01,151.08118,-33.87913,25813,34424,3
1425000,4,3,645,41.58,151.33518,-33.50518,1888,31148,3
1300000,3,1,1366,23.66,150.97046,-33.79058,3133,38012,3
1178600,5,2,656,26.82,150.93951,-33.95266,8952,44096,3
650000,1,1,95,24.76,150.99777,-33.72933,39594,40924,0
